"OBJECTID","GEOID10","GEOID20","STATEFP","COUNTYFP","TRACTCE","BLKGRPCE","CSA","CSA_Name","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","Ac_Total","Ac_Water","Ac_Land","Ac_Unpr","TotPop","CountHU","HH","P_WrkAge","AutoOwn0","Pct_AO0","AutoOwn1","Pct_AO1","AutoOwn2p","Pct_AO2p","Workers","R_LowWageWk","R_MedWageWk","R_HiWageWk","R_PCTLOWWAGE","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E8_Ret","E8_off","E8_Ind","E8_Svc","E8_Ent","E8_Ed","E8_Hlth","E8_Pub","E_LowWageWk","E_MedWageWk","E_HiWageWk","E_PctLowWage","D1A","D1B","D1C","D1C5_RET","D1C5_OFF","D1C5_IND","D1C5_SVC","D1C5_ENT","D1C8_RET","D1C8_OFF","D1C8_IND","D1C8_SVC","D1C8_ENT","D1C8_ED","D1C8_HLTH","D1C8_PUB","D1D","D1_FLAG","D2A_JPHH","D2B_E5MIX","D2B_E5MIXA","D2B_E8MIX","D2B_E8MIXA","D2A_EPHHM","D2C_TRPMX1","D2C_TRPMX2","D2C_TRIPEQ","D2R_JOBPOP","D2R_WRKEMP","D2A_WRKEMP","D2C_WREMLX","D3A","D3AAO","D3AMM","D3APO","D3B","D3BAO","D3BMM3","D3BMM4","D3BPO3","D3BPO4","D4A","D4B025","D4B050","D4C","D4D","D4E","D5AR","D5AE","D5BR","D5BE","D5CR","D5CRI","D5CE","D5CEI","D5DR","D5DRI","D5DE","D5DEI","D2A_Ranked","D2B_Ranked","D3B_Ranked","D4A_Ranked","NatWalkInd","Shape_Length","Shape_Area"
96761,1.91051e+11,1.91051e+11,19,105,70300,4,168,"Cedar Rapids-Iowa City, IA",16300,"Cedar Rapids, IA",268315,146206,138608,479.6178877,0,479.6178877,474.84244,760,365,340,0.484,44,0.129411765,104,0.305882353,192,0.564705882,393,102,127,164,0.259541985,591,21,29,11,530,0,21,22,11,5,0,222,303,7,173,205,213,0.292724196,0.768676027,1.600530905,1.244623374,0.044225196,0.06107289,0.023165579,1.11615971,0,0.044225196,0.046331158,0.023165579,0.010529809,0,0.467523501,0.6381064,0.014741732,2.013299401,0,1.738235294,0.316202935,0.272362384,0.574778804,0.537869368,0.580709684,0.339571717,0.373262833,0.458400079,0.874907476,0.798780488,0.664974619,0.715319931,12.46689234,3.874041116,0.746479052,7.846372175,41.37693883,4.003186806,2.668791204,5.337582408,29.35670324,14.67835162,-99999,0,0,-99999,-99999,-99999,10138,10824,-99999,-99999,0.001931807,0.193758003,0.002503491,0.274616263,-99999,-99999,-99999,-99999,13,9,9,1,7,8011.8749,1940981.563
96762,1.91011e+11,1.91011e+11,19,101,90200,1,NA,"",21840,"Fairfield, IA",18077,7665,6830,44903.97594,27.358912,44876.61703,44876.61703,1244,521,503,0.544,47,0.093439364,79,0.157057654,377,0.749502982,514,113,185,216,0.219844358,187,5,15,66,68,33,5,13,66,54,33,1,13,2,44,60,83,0.235294118,0.01160961,0.02772045,0.004166981,0.000111417,0.00033425,0.001470699,0.001515266,0.00073535,0.000111417,0.000289683,0.001470699,0.001203299,0.00073535,2.22833e-05,0.000289683,4.45666e-05,0.01577659,0,0.371769384,0.833056914,0.833056914,0.758091351,0.758091351,0.52888174,0.597497511,0.627959596,0.637176923,0.261355695,0.533523538,2.748663102,0.174006417,2.144470735,0.359665783,0.079096474,1.705708478,1.588426328,0.656020929,0.114090596,0.028522649,1.88249484,0.228181193,-99999,0,0,-99999,-99999,-99999,2488,2599,-99999,-99999,0.043949056,0.407068063,0.051498999,0.507914794,-99999,-99999,-99999,-99999,11,18,2,1,5.833333333,59013.49323,181723906.5
96763,1.9129e+11,1.9129e+11,19,129,40302,1,420,"Omaha-Council Bluffs-Fremont, NE-IA",36540,"Omaha-Council Bluffs, NE-IA",922891,481123,467163,1578.402153,0,1578.402153,1578.402153,1383,585,529,0.524,31,0.058601134,124,0.234404537,374,0.706994329,730,178,254,298,0.243835616,389,15,57,9,300,8,15,51,9,41,8,88,171,6,140,131,118,0.359897172,0.370627979,0.876202556,0.246451767,0.009503282,0.03611247,0.005701969,0.19006563,0.005068417,0.009503282,0.032311157,0.005701969,0.025975636,0.005068417,0.055752585,0.108337409,0.003801313,0.617079746,0,0.735349716,0.481115123,0.481115123,0.749213455,0.749213455,0.563463353,0.503341724,0.555537188,0.652181198,0.439051919,0.695263628,1.876606684,0.416192792,6.008233171,0.672199539,0.785413992,4.550619641,24.47072182,2.027366723,4.460206791,1.216420034,17.02988047,8.920413582,-99999,0,0,-99999,-99999,-99999,23208,23361,-99999,-99999,0.000417597,0.209905575,0.000479718,0.260748728,-99999,-99999,-99999,-99999,12,17,7,1,7.5,13666.95475,6387701.484
96764,1.9129e+11,1.9129e+11,19,129,40302,2,420,"Omaha-Council Bluffs-Fremont, NE-IA",36540,"Omaha-Council Bluffs, NE-IA",922891,481123,467163,2055.423266,0,2055.423266,2054.83594,1279,595,568,0.547,31,0.054577465,228,0.401408451,309,0.544014085,468,112,133,223,0.239316239,80,0,1,0,72,7,0,1,0,3,7,69,0,0,35,15,30,0.4375,0.28956083,0.62243412,0.038932549,0,0.000486657,0,0.035039294,0.003406598,0,0.000486657,0,0.001459971,0.003406598,0.033579323,0,0,0.328493378,0,0.14084507,0.330198372,0.225395454,0.374123051,0.249415367,0.301913853,0.395570915,0.440382277,0.231373406,0.117733628,0.291970803,5.85,0.007828378,4.673095891,0.67080503,0.52862439,3.473666471,14.32962275,0.31137139,2.490971122,0.31137139,17.12542646,0.934114171,-99999,0,0,-99999,-99999,-99999,20454,20427,-99999,-99999,0.000368042,0.184996925,0.000419468,0.228000268,-99999,-99999,-99999,-99999,5,3,6,1,3.666666667,12844.34649,8318184.545
96765,1.9129e+11,1.9129e+11,19,129,40302,3,420,"Omaha-Council Bluffs-Fremont, NE-IA",36540,"Omaha-Council Bluffs, NE-IA",922891,481123,467163,1418.553657,6.585215,1411.968442,987.41935,636,128,109,0.682,7,0.064220183,64,0.587155963,38,0.348623853,333,73,107,153,0.219219219,1521,75,207,108,1112,19,75,20,108,63,19,168,881,187,218,389,914,0.143326759,0.12963084,0.644103237,1.540378969,0.07595557,0.209637374,0.109376021,1.126167924,0.019242078,0.07595557,0.020254819,0.109376021,0.063802679,0.019242078,0.170140478,0.892224768,0.189382556,1.670009809,0,13.95412844,0.553842522,0.553842522,0.671879567,0.671879567,0.601217547,0.29318861,0.306778028,0.379743114,0.589707928,0.359223301,0.218934911,0.457918028,10.25147824,1.850876417,0.325855279,8.074746549,40.35670934,0.906535842,0.453267921,1.813071684,47.13986377,6.799018814,-99999,0,0,-99999,-99999,-99999,23017,22390,-99999,-99999,0.00041416,0.208178069,0.000459778,0.249910706,-99999,-99999,-99999,-99999,13,14,8,1,7.5,10901.94963,5740813.336
96766,1.9061e+11,1.9061e+11,19,61,1205,2,NA,"",20220,"Dubuque, IA",96802,59883,53282,346.3432672,0,346.3432672,320.3078058,1405,873,784,0.571,144,0.183673469,380,0.484693878,260,0.331632653,710,197,228,285,0.277464789,1692,219,191,163,869,250,219,191,163,146,250,6,717,0,374,551,767,0.221040189,2.725503357,4.386405747,5.282418878,0.683717337,0.596301422,0.508885507,2.71301537,0.780499243,0.683717337,0.596301422,0.508885507,0.455811558,0.780499243,0.018731982,2.23847183,0,8.007922236,0,2.158163265,0.845671058,0.845671058,0.829478041,0.776213087,0.867528014,0.706733397,0.767976955,0.448737233,0.907329674,0.591174022,0.419621749,0.559686625,13.62354751,4.366579465,0.650677932,8.606290115,32.65939047,5.5436331,12.9351439,0,27.7181655,5.5436331,-99999,0,0,-99999,-99999,-99999,23047,18873,-99999,-99999,0.01612083,0.834461784,0.015647749,0.875168096,-99999,-99999,-99999,-99999,20,18,8,1,9.333333333,5043.801307,1401631.435
96767,1.9061e+11,1.9061e+11,19,61,500,4,NA,"",20220,"Dubuque, IA",96802,59883,53282,74.5149818,0,74.5149818,71.12293754,1195,557,464,0.572,152,0.327586207,203,0.4375,109,0.234913793,644,211,294,139,0.327639752,424,134,3,21,195,71,134,3,21,101,71,0,94,0,190,145,89,0.448113208,7.831510049,16.80189319,5.961508547,1.884061663,0.042180485,0.295263395,2.741731525,0.998271478,1.884061663,0.042180485,0.295263395,1.420076328,0.998271478,0,1.321655197,0,13.7930186,0,0.913793103,0.748328261,0.748328261,0.84993205,0.732347493,0.707238005,0.756686979,0.833801613,0.56097597,0.523780111,0.794007491,1.518867925,0.595193971,33.06521657,0,4.749836308,28.31538026,191.8325638,0,17.17775364,25.76663046,25.76663046,137.4220291,-99999,0,0,-99999,-99999,-99999,27312,21565,-99999,-99999,0.019104097,0.988884464,0.017879706,1,-99999,-99999,-99999,-99999,16,17,19,1,12.16666667,2721.254767,301554.9874
96768,1.9061e+11,1.9061e+11,19,61,900,1,NA,"",20220,"Dubuque, IA",96802,59883,53282,181.2876331,0,181.2876331,181.28763,1272,568,543,0.601,0,0,174,0.320441989,369,0.679558011,839,227,278,334,0.270560191,136,32,21,8,54,21,32,21,8,19,21,1,34,0,30,50,56,0.220588235,3.13314262,7.016474318,0.750189078,0.176515077,0.115838019,0.044128769,0.297869193,0.115838019,0.176515077,0.115838019,0.044128769,0.104805827,0.115838019,0.005516096,0.187547269,0,3.883331698,0,0.250460405,0.901424053,0.901424053,0.895057659,0.837581508,0.441685974,0.591277231,0.651527558,0.459471404,0.193181818,0.278974359,6.169117647,0.005689587,28.50835134,0,0,28.50835134,205.97544,0,0,0,123.5605519,123.5605519,-99999,0,0,-99999,-99999,-99999,24722,20248,-99999,-99999,0.017292453,0.89510844,0.016787772,0.93892882,-99999,-99999,-99999,-99999,8,20,19,1,11.33333333,4485.260281,733660.2035
96769,1.9061e+11,1.9061e+11,19,61,1201,3,NA,"",20220,"Dubuque, IA",96802,59883,53282,211.0280949,0,211.0280949,210.38081,1765,743,709,0.625,29,0.04090268,217,0.30606488,463,0.65303244,682,202,220,260,0.296187683,190,1,6,42,141,0,1,6,42,33,0,102,6,0,40,84,66,0.210526316,3.531690937,8.389548457,0.903124197,0.004753285,0.028519711,0.19963798,0.67021322,0,0.004753285,0.028519711,0.19963798,0.156858413,0,0.484835095,0.028519711,0,4.434815134,0,0.267983075,0.498970311,0.429789632,0.67948312,0.585479461,0.411278149,0.396999329,0.41944013,0.479486791,0.194373402,0.435779817,3.589473684,0.075059535,17.48317632,0,0.345381173,17.13779515,87.98980064,0,6.065543077,0,112.2125469,9.098314615,-99999,0,0,-99999,-99999,-99999,22757,18840,-99999,-99999,0.015917982,0.823961765,0.015620388,0.873637839,-99999,-99999,-99999,-99999,8,11,13,1,7.833333333,4033.154402,854020.786
96770,1.9061e+11,1.9061e+11,19,61,1204,2,NA,"",20220,"Dubuque, IA",96802,59883,53282,431.6184656,0,431.6184656,431.6184656,1244,551,551,0.715,8,0.014519056,177,0.32123412,366,0.664246824,720,190,211,319,0.263888889,2114,49,465,1143,428,29,49,430,1143,295,29,0,133,35,185,742,1187,0.087511826,1.276590424,2.882175113,4.897844204,0.11352619,1.077340376,2.64817215,0.991616518,0.06718897,0.11352619,0.99625024,2.64817215,0.683474002,0.06718897,0,0.308142516,0.081090136,6.174434628,0,3.836660617,0.705235826,0.705235826,0.677955278,0.634420362,0.786927465,0.74796095,0.70829288,0.503820655,0.740917213,0.508115737,0.340586566,0.517154591,11.03524683,0.984397756,0.069057446,9.981791631,38.07214313,2.96558211,0,1.482791055,41.51814954,8.89674633,-99999,0,0,-99999,-99999,-99999,20649,17351,-99999,-99999,0.014443486,0.747637496,0.014385847,0.804590772,-99999,-99999,-99999,-99999,18,13,8,1,8.166666667,6346.532927,1746737.121
96771,1.90595e+11,1.90595e+11,19,59,451100,2,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,3457.646084,1217.468866,2240.177218,2082.55495,1078,1316,517,0.504,65,0.125725338,137,0.264990329,315,0.609284333,393,117,121,155,0.297709924,793,241,55,89,90,318,241,46,89,50,318,0,40,9,307,266,220,0.387137453,0.631916099,0.5176334,0.380782269,0.115723237,0.026409867,0.042735967,0.043216147,0.152697051,0.115723237,0.022088253,0.042735967,0.02400897,0.152697051,0,0.019207176,0.004321615,1.012698368,0,1.53384913,0.873539393,0.873539393,0.778443827,0.728456037,0.849356425,0.716151827,0.778199873,0.475792028,0.84767504,0.662731872,0.495586381,0.603859563,7.448980212,0,1.66075191,5.788228302,22.67392043,0,5.428141979,2.856916831,21.71256792,1.714150099,-99999,0,0,-99999,-99999,-99999,4322,3329,-99999,-99999,0.073663758,0.697209227,0.066283052,0.697903564,-99999,-99999,-99999,-99999,20,17,7,1,8.833333333,19487.15435,13992904.53
96772,1.90595e+11,1.90595e+11,19,59,451100,4,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,1861.879968,620.5197439,1241.360224,1168.73696,1621,1564,799,0.525,23,0.028785982,229,0.28660826,547,0.684605757,623,182,177,264,0.292134831,594,98,70,66,79,281,98,54,66,35,281,44,0,16,271,176,147,0.456228956,1.338196749,1.386967346,0.508240965,0.083851203,0.059893716,0.056471218,0.067594337,0.24043049,0.083851203,0.046203724,0.056471218,0.029946858,0.24043049,0.037647479,0,0.013689992,1.846437713,0,0.743429287,0.879705227,0.879705227,0.807076952,0.755250484,0.71773841,0.680356414,0.741290612,0.616368213,0.536343115,0.976170912,1.048821549,0.952351063,11.14731793,0,1.479608125,9.667709801,53.9841367,0,8.764579204,3.093380895,56.71198308,7.217888756,-99999,0,0,-99999,-99999,-99999,4529,3811,-99999,-99999,0.077191846,0.73060171,0.075880057,0.798951782,-99999,-99999,-99999,-99999,17,18,10,1,9.5,13768.02931,7534921.683
96773,1.90595e+11,1.90595e+11,19,59,450200,2,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,5075.664791,1098.398048,3977.266744,3902.07506,1201,623,533,0.513,26,0.048780488,111,0.208255159,396,0.742964353,602,122,214,266,0.202657807,364,6,31,194,125,8,6,15,194,5,8,86,34,16,80,122,162,0.21978022,0.159658641,0.307784956,0.0932837,0.001537643,0.007944491,0.049717137,0.032034238,0.002050191,0.001537643,0.003844109,0.049717137,0.00128137,0.002050191,0.022039556,0.008713313,0.004100382,0.252942341,0,0.682926829,0.660971691,0.660971691,0.662178459,0.662178459,0.617815271,0.571357133,0.559494029,0.807857817,0.465175719,0.753623188,1.653846154,0.520041765,4.614366013,0.12136012,0.698885704,3.794120188,14.11091677,0.321829056,2.574632445,0.482743583,9.654871668,5.471093945,-99999,0,0,-99999,-99999,-99999,3048,3044,-99999,-99999,0.051949823,0.491692208,0.060608474,0.638155136,-99999,-99999,-99999,-99999,14,14,6,1,7,23650.67722,20540932.86
96774,1.90595e+11,1.90595e+11,19,59,451000,2,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,35300.69859,1086.369467,34214.32912,31166.78916,1273,1421,563,0.53,0,0,98,0.174067496,465,0.825932504,509,126,142,241,0.247544204,182,0,1,59,17,105,0,1,59,17,105,0,0,0,91,48,43,0.5,0.045593404,0.040844759,0.005839549,0,3.20854e-05,0.001893041,0.000545452,0.003368971,0,3.20854e-05,0.001893041,0.000545452,0.003368971,0,0,0,0.051432953,0,0.323268206,0.672692409,0.579425703,0.672692409,0.448461606,0.487001187,0.496431453,0.522187343,0.819143156,0.250171821,0.526772793,2.796703297,0.165844729,2.271773181,0.253360995,0.432743415,1.58566877,2.064575919,0.243172969,0.692107681,0.317995421,1.477743428,0.299289808,-99999,0,0,-99999,-99999,-99999,2684,2569,-99999,-99999,0.045745841,0.43297306,0.051150844,0.538574423,-99999,-99999,-99999,-99999,10,7,2,1,3.833333333,57559.5563,142859984.7
96775,1.90595e+11,1.90595e+11,19,59,451000,1,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,43749.18201,7050.729902,36698.45211,33177.72943,1435,1228,621,0.492,8,0.012882448,120,0.193236715,493,0.793880837,554,133,170,251,0.240072202,210,5,41,133,10,21,5,26,133,10,21,0,0,15,52,57,101,0.247619048,0.03701278,0.043251905,0.006329547,0.000150704,0.001235769,0.004008713,0.000301407,0.000632955,0.000150704,0.000783658,0.004008713,0.000301407,0.000632955,0,0,0.000452111,0.043342327,0,0.338164251,0.66634231,0.66634231,0.670096514,0.577391454,0.466749634,0.425173779,0.399620201,0.050283912,0.255319149,0.54973822,2.638095238,0.19434988,2.401965059,0.519413211,0.288963372,1.593588475,2.454215773,0.767334816,1.116123369,0.052318283,2.092731317,0.261591415,-99999,0,0,-99999,-99999,-99999,2525,2318,-99999,-99999,0.04303586,0.407323762,0.046153234,0.485953878,-99999,-99999,-99999,-99999,9,11,3,1,4.666666667,67709.6212,177050518.2
96776,1.90595e+11,1.90595e+11,19,59,451100,1,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,2427.539064,1096.940405,1330.598659,1330.59866,563,1141,324,0.48,15,0.046296296,101,0.311728395,208,0.641975309,227,62,70,95,0.273127753,186,15,11,80,1,79,15,11,80,0,79,0,1,0,46,107,33,0.247311828,0.857508755,0.423117817,0.139786703,0.011273121,0.008266956,0.060123313,0.000751541,0.059371772,0.011273121,0.008266956,0.060123313,0,0.059371772,0,0.000751541,0,0.997295458,0,0.574074074,0.698977647,0.698977647,0.698977647,0.540991945,0.595145599,0.546060605,0.555741553,0.906694341,0.496662216,0.900726392,1.220430108,0.802173703,11.63622627,2.164908624,2.67615485,6.795162793,46.51428106,9.138743616,27.89721736,3.366905543,28.85919037,5.290851567,-99999,0,0,-99999,-99999,-99999,2025,1686,-99999,-99999,0.034513908,0.326665591,0.033569608,0.353459119,-99999,-99999,-99999,-99999,13,10,9,1,7.166666667,14086.05417,9824116.131
96777,1.90595e+11,1.90595e+11,19,59,450500,2,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,2987.782963,457.2054235,2530.57754,2172.48065,2609,1576,1216,0.546,77,0.063322368,384,0.315789474,755,0.620888158,1405,445,471,489,0.316725979,444,12,9,102,313,8,12,9,102,25,8,222,66,0,141,163,140,0.317567568,0.725437992,1.200931295,0.204374663,0.00552364,0.00414273,0.046950936,0.144074931,0.003682426,0.00552364,0.00414273,0.046950936,0.011507582,0.003682426,0.102187331,0.030380017,0,0.929812654,0,0.365131579,0.517790093,0.517790093,0.708561597,0.663061296,0.448510172,0.474427556,0.501928235,0.764273596,0.290861448,0.4802596,3.164414414,0.11481715,7.990134498,0.176123256,0.820238162,6.99377308,28.84223813,0,3.03488033,2.023253554,29.59008322,5.058133884,-99999,0,0,-99999,-99999,-99999,6199,4770,-99999,-99999,0.105655168,1,0.094974514,1,-99999,-99999,-99999,-99999,9,14,7,1,6.5,21104.76788,12091392.93
96778,1.90595e+11,1.90595e+11,19,59,450500,1,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,700.797839,100.4842034,600.3136356,600.31364,1041,744,578,0.627,31,0.053633218,250,0.432525952,297,0.51384083,522,155,188,179,0.296934866,3119,646,191,1434,654,194,646,184,1434,130,194,21,503,7,695,1459,965,0.222827829,1.239352149,1.734093532,5.195617411,1.076104151,0.318167017,2.38875132,1.089430518,0.323164405,1.076104151,0.306506446,2.38875132,0.216553467,0.323164405,0.034981714,0.837895338,0.011660571,6.43496956,0,5.396193772,0.841724727,0.841724727,0.719977812,0.719977812,0.879839591,0.823825584,0.830994812,0.422069123,0.500480769,0.286734414,0.167361334,0.434900214,17.61193331,1.258844232,2.239702934,14.11338615,77.1330139,2.132218767,8.528875069,8.528875069,44.77659411,33.04939089,-99999,0,0,-99999,-99999,-99999,5585,4566,-99999,-99999,0.09519021,0.900951766,0.090912711,0.957232704,-99999,-99999,-99999,-99999,20,16,12,1,10.33333333,12819.15917,2836088.636
96779,1.90595e+11,1.90595e+11,19,59,450800,2,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,1920.969238,0,1920.969238,1899.345245,1339,670,598,0.524,63,0.105351171,167,0.279264214,368,0.615384615,783,204,288,291,0.260536398,865,110,68,262,330,95,110,68,262,179,95,0,151,0,240,350,275,0.277456647,0.35275314,0.704979784,0.455420099,0.057914695,0.035801811,0.137942273,0.173744084,0.050017236,0.057914695,0.035801811,0.137942273,0.094243003,0.050017236,0,0.079501081,0,0.80817324,0,1.446488294,0.891099541,0.891099541,0.947243279,0.816196119,0.850758121,0.767037679,0.806295294,0.536162564,0.784936479,0.950242718,0.905202312,0.90955693,6.708087705,0.304904575,0.640320628,5.762862501,21.77300874,0.999495443,4.331146922,1.332660591,14.32610136,7.995963548,-99999,0,0,-99999,-99999,-99999,4753,4281,-99999,-99999,0.081009681,0.76673657,0.085238133,0.897484277,-99999,-99999,-99999,-99999,20,19,7,1,9.166666667,18807.58236,7774053.182
96780,1.90595e+11,1.90595e+11,19,59,450200,1,517,"Spencer-Spirit Lake, IA",44020,"Spirit Lake, IA",17056,9217,8241,112585.3944,238.7571627,112346.6372,109102.7917,1035,514,421,0.64,4,0.009501188,37,0.087885986,380,0.902612827,536,128,184,224,0.23880597,234,11,4,128,49,42,11,4,128,49,42,0,0,0,65,65,104,0.277777778,0.004711154,0.009486467,0.002144766,0.000100822,3.66627e-05,0.001173206,0.000449118,0.000384958,0.000100822,3.66627e-05,0.001173206,0.000449118,0.000384958,0,0,0,0.00685592,0,0.555819477,0.732543063,0.732543063,0.732543063,0.566970773,0.598860745,0.661101431,0.67208086,0.812562919,0.368794326,0.607792208,2.290598291,0.27510614,1.823967273,0.312794451,0.11421169,1.396961133,0.712235648,0.370282556,0.113933094,0.056966547,0.347495937,0.347495937,-99999,0,0,-99999,-99999,-99999,2590,2672,-99999,-99999,0.044143714,0.417809324,0.053201657,0.560167715,-99999,-99999,-99999,-99999,13,10,1,1,4.5,110566.9805,455626869.5
96781,1.9026e+11,1.9026e+11,19,25,950300,2,NA,"",NA,"",0,0,0,105357.2489,25.6205635,105331.6283,105091.0856,1672,584,490,0.716,13,0.026530612,93,0.189795918,384,0.783673469,551,131,215,205,0.237749546,313,33,142,81,56,1,33,16,81,8,1,47,1,126,62,94,157,0.198083067,0.005557084,0.015910008,0.002978369,0.000314013,0.001351209,0.00077076,0.000532871,9.51555e-06,0.000314013,0.000152249,0.00077076,7.61244e-05,9.51555e-06,0.000447231,9.51555e-06,0.00119896,0.008535453,0,0.63877551,0.790225543,0.790225543,0.731182211,0.731182211,0.649860348,0.600421157,0.621590561,0.475853768,0,0,1.760383387,0.467487164,2.149780892,0.487381867,0.190028928,1.472370097,1.49103173,0.504311961,0.145825145,0.139749098,0.978243683,0.601528724,-99999,0,0,-99999,-99999,-99999,1843,2105,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,15,17,2,1,6.333333333,97065.86839,426374957.3
96782,1.9026e+11,1.9026e+11,19,25,950200,3,NA,"",NA,"",0,0,0,5006.445163,0,5006.445163,5002.16629,1609,926,762,0.551,63,0.082677165,292,0.3832021,407,0.534120735,751,178,284,289,0.23701731,649,72,191,126,227,33,72,46,126,23,33,124,80,145,182,226,241,0.280431433,0.185119795,0.321660638,0.129743787,0.014393764,0.038183457,0.025189087,0.045380339,0.006597142,0.014393764,0.009196016,0.025189087,0.004598008,0.006597142,0.02478926,0.015993071,0.028987441,0.314863583,0,0.851706037,0.895365396,0.895365396,0.927520493,0.927520493,0.754985136,0.719427326,0.767623643,0.795700848,0,0,1.157164869,0.854563156,4.29716333,0.45873615,0.612106326,3.226320854,14.36330923,0.255670432,2.04536346,1.150516946,7.414442542,6.903101677,-99999,0,0,-99999,-99999,-99999,2457,2619,-99999,-99999,0,0,0,0,-99999,-99999,-99999,-99999,18,20,6,1,8.666666667,19067.4062,20260808.74
96783,1.9013e+11,1.9013e+11,19,13,3001,1,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,2203.684502,0,2203.684502,2203.684502,1981,1018,1018,0.529,76,0.074656189,451,0.44302554,491,0.482318271,1001,216,321,464,0.215784216,621,20,50,75,46,430,20,46,75,46,430,0,0,4,182,303,136,0.293075684,0.461953605,0.898949009,0.281800775,0.009075709,0.022689273,0.03403391,0.020874131,0.195127751,0.009075709,0.020874131,0.03403391,0.020874131,0.195127751,0,0,0.001815142,0.74375438,0,0.610019646,0.631324373,0.631324373,0.579610488,0.499423792,0.585178443,0.520111603,0.563086317,0.632622446,0.477325135,0.765721332,1.611916264,0.542310662,5.737398637,1.354681814,0.870346005,3.512370819,15.39763064,2.032958891,1.742536192,1.161690795,13.94028953,3.775495082,-99999,0,0,-99999,-99999,-99999,18892,16458,-99999,-99999,0.007737185,0.641559412,0.008211137,0.712992245,-99999,-99999,-99999,-99999,13,8,6,1,5.833333333,16123.3172,8918189.246
96784,1.9013e+11,1.9013e+11,19,13,2303,2,NA,"",47940,"Waterloo-Cedar Falls, IA",170132,91073,78328,162.6365251,0.3936303,162.2428948,162.2428948,3182,0,0,0.403,0,0,0,0,0,0,670,232,229,209,0.346268657,2521,0,0,0,2521,0,0,0,0,7,0,2514,0,0,281,475,1765,0.111463705,0,19.61256919,15.53843084,0,0,0,15.53843084,0,0,0,0,0.043145187,0,15.49528565,0,0,15.53843084,0,0,0,0,0.027581043,0.009193681,0,0,0,0.367879441,0.88409609,0.419931056,0.265767553,0.479873646,44.68852727,0,3.445422651,41.24310462,705.009117,0,7.889405583,7.889405583,658.7653662,252.4609786,-99999,0,0,-99999,-99999,-99999,21178,16882,-99999,-99999,0.008673412,0.71919041,0.008422676,0.731360742,-99999,-99999,-99999,-99999,1,1,20,1,7.333333333,4399.273865,658181.6149
